lambda n k
1.255E-06 2.19787 0.0
1.260E-06 2.196808 0.0
1.265E-06 2.195758 0.0
1.270E-06 2.194721 0.0
1.275E-06 2.193696 0.0
1.280E-06 2.192683 0.0
1.285E-06 2.191683 0.0
1.290E-06 2.190694 0.0
1.295E-06 2.189718 0.0
1.300E-06 2.188754 0.0
1.305E-06 2.187802 0.0
1.310E-06 2.186861 0.0
1.315E-06 2.185929 0.0
1.320E-06 2.185008 0.0
1.325E-06 2.184096 0.0
1.330E-06 2.183194 0.0
1.335E-06 2.182301 0.0
1.340E-06 2.181418 0.0
1.345E-06 2.180545 0.0
1.350E-06 2.179682 0.0
1.355E-06 2.178828 0.0
1.360E-06 2.177983 0.0
1.365E-06 2.177149 0.0
1.370E-06 2.176324 0.0
1.375E-06 2.175508 0.0
1.380E-06 2.174702 0.0
1.385E-06 2.173903 0.0
1.390E-06 2.173113 0.0
1.395E-06 2.17233 0.0
1.400E-06 2.171554 0.0
1.405E-06 2.170786 0.0
1.410E-06 2.170026 0.0
1.415E-06 2.169273 0.0
1.420E-06 2.168528 0.0
1.425E-06 2.167791 0.0
1.430E-06 2.167061 0.0
1.435E-06 2.166338 0.0
1.440E-06 2.165623 0.0
1.445E-06 2.164916 0.0
1.450E-06 2.164216 0.0
1.455E-06 2.163523 0.0
1.460E-06 2.162838 0.0
1.465E-06 2.16216 0.0
1.470E-06 2.161487 0.0
1.475E-06 2.160821 0.0
1.480E-06 2.16016 0.0
1.485E-06 2.159505 0.0
1.490E-06 2.158856 0.0
1.495E-06 2.158213 0.0
1.500E-06 2.157575 0.0
1.505E-06 2.156944 0.0
1.510E-06 2.156318 0.0
1.515E-06 2.155699 0.0
1.520E-06 2.155085 0.0
1.525E-06 2.154477 0.0
1.530E-06 2.153875 0.0
1.535E-06 2.153279 0.0
1.540E-06 2.152689 0.0
1.545E-06 2.152105 0.0
1.550E-06 2.151526 0.0
1.555E-06 2.150953 0.0
1.560E-06 2.150384 0.0
1.565E-06 2.14982 0.0
1.570E-06 2.14926 0.0
1.575E-06 2.148705 0.0
1.580E-06 2.148154 0.0
1.585E-06 2.147608 0.0
1.590E-06 2.147067 0.0
1.595E-06 2.14653 0.0
1.600E-06 2.145997 0.0
1.605E-06 2.14547 0.0
1.610E-06 2.144946 0.0
1.615E-06 2.144427 0.0
1.620E-06 2.143913 0.0
1.625E-06 2.143404 0.0
1.630E-06 2.142898 0.0
1.635E-06 2.142398 0.0
1.640E-06 2.141902 0.0
1.645E-06 2.14141 0.0
1.650E-06 2.140923 0.0
1.655E-06 2.140441 0.0
1.660E-06 2.139962 0.0
1.665E-06 2.139486 0.0
1.670E-06 2.139015 0.0
1.675E-06 2.138546 0.0
1.680E-06 2.138081 0.0
1.685E-06 2.13762 0.0
1.690E-06 2.137162 0.0
1.695E-06 2.136707 0.0
1.700E-06 2.136256 0.0
1.705E-06 2.135808 0.0
1.710E-06 2.135364 0.0
1.715E-06 2.134923 0.0
1.720E-06 2.134486 0.0
1.725E-06 2.134052 0.0
1.730E-06 2.133622 0.0
1.735E-06 2.133195 0.0
1.740E-06 2.132772 0.0
1.745E-06 2.132352 0.0
1.750E-06 2.131935 0.0
1.755E-06 2.131522 0.0
1.760E-06 2.131113 0.0
1.765E-06 2.130707 0.0
1.770E-06 2.130304 0.0
1.775E-06 2.129905 0.0
1.780E-06 2.129508 0.0
1.785E-06 2.129114 0.0
1.790E-06 2.128723 0.0
1.795E-06 2.128334 0.0
1.800E-06 2.127948 0.0
1.805E-06 2.127564 0.0
1.810E-06 2.127183 0.0
1.815E-06 2.126805 0.0
1.820E-06 2.126429 0.0
1.825E-06 2.126056 0.0
1.830E-06 2.125685 0.0
1.835E-06 2.125317 0.0
1.840E-06 2.124951 0.0
1.845E-06 2.124589 0.0
1.850E-06 2.124228 0.0
1.855E-06 2.123871 0.0
1.860E-06 2.123516 0.0
1.865E-06 2.123164 0.0
1.870E-06 2.122814 0.0
1.875E-06 2.122467 0.0
1.880E-06 2.122122 0.0
1.885E-06 2.12178 0.0
1.890E-06 2.121441 0.0
1.895E-06 2.121105 0.0
1.900E-06 2.120771 0.0
1.905E-06 2.120439 0.0
1.910E-06 2.120111 0.0
1.915E-06 2.119783 0.0
1.920E-06 2.119458 0.0
1.925E-06 2.119134 0.0
1.930E-06 2.118812 0.0
1.935E-06 2.118492 0.0
1.940E-06 2.118174 0.0
1.945E-06 2.117857 0.0
1.950E-06 2.117542 0.0
1.955E-06 2.117229 0.0
1.960E-06 2.116918 0.0
1.965E-06 2.116609 0.0
1.970E-06 2.116302 0.0
1.975E-06 2.115997 0.0
1.980E-06 2.115694 0.0
1.985E-06 2.115392 0.0
1.990E-06 2.115093 0.0
1.995E-06 2.114797 0.0
2.000E-06 2.114502 0.0
